interaction_id,user_id,product_id,action,timestamp
10979,3025,135,Viewed,2024-01-08 14:58:00
10980,3811,29,Wishlist,2024-01-08 14:59:00
10981,2594,462,Added to Cart,2024-01-08 15:00:00
10982,2419,13,Purchased,2024-01-08 15:01:00
10983,1813,488,Purchased,2024-01-08 15:02:00
10984,2515,72,Added to Cart,2024-01-08 15:03:00
10985,333,8,Purchased,2024-01-08 15:04:00
10986,2845,137,Wishlist,2024-01-08 15:05:00
10987,3291,309,Wishlist,2024-01-08 15:06:00
10988,2512,417,Viewed,2024-01-08 15:07:00
10989,3469,479,Added to Cart,2024-01-08 15:08:00
10990,3166,323,Added to Cart,2024-01-08 15:09:00
10991,131,213,Viewed,2024-01-08 15:10:00
10992,1123,158,Purchased,2024-01-08 15:11:00
10993,4078,413,Viewed,2024-01-08 15:12:00
10994,760,77,Viewed,2024-01-08 15:13:00
10995,4411,155,Purchased,2024-01-08 15:14:00
10996,3963,247,Viewed,2024-01-08 15:15:00
10997,3031,31,Wishlist,2024-01-08 15:16:00
10998,182,122,Purchased,2024-01-08 15:17:00
10999,2313,192,Purchased,2024-01-08 15:18:00
11000,1380,117,Added to Cart,2024-01-08 15:19:00
11001,969,120,Purchased,2024-01-08 15:20:00
11002,701,353,Viewed,2024-01-08 15:21:00
11003,165,449,Viewed,2024-01-08 15:22:00
11004,477,390,Viewed,2024-01-08 15:23:00
11005,4183,374,Purchased,2024-01-08 15:24:00
11006,3600,138,Purchased,2024-01-08 15:25:00
11007,3526,206,Viewed,2024-01-08 15:26:00
11008,3903,429,Purchased,2024-01-08 15:27:00
11009,4783,253,Purchased,2024-01-08 15:28:00
11010,3193,122,Purchased,2024-01-08 15:29:00
11011,3182,282,Wishlist,2024-01-08 15:30:00
11012,4551,120,Viewed,2024-01-08 15:31:00
11013,2970,479,Wishlist,2024-01-08 15:32:00
11014,3604,213,Purchased,2024-01-08 15:33:00
11015,1442,467,Added to Cart,2024-01-08 15:34:00
11016,2859,86,Added to Cart,2024-01-08 15:35:00
11017,4531,189,Wishlist,2024-01-08 15:36:00
11018,2616,277,Added to Cart,2024-01-08 15:37:00
11019,2284,376,Viewed,2024-01-08 15:38:00
11020,1606,262,Added to Cart,2024-01-08 15:39:00
11021,774,314,Added to Cart,2024-01-08 15:40:00
11022,3717,202,Purchased,2024-01-08 15:41:00
11023,2087,315,Added to Cart,2024-01-08 15:42:00
11024,4897,76,Added to Cart,2024-01-08 15:43:00
11025,2291,454,Added to Cart,2024-01-08 15:44:00
11026,2232,156,Added to Cart,2024-01-08 15:45:00
11027,3128,176,Wishlist,2024-01-08 15:46:00
11028,3464,158,Viewed,2024-01-08 15:47:00
11029,1663,341,Added to Cart,2024-01-08 15:48:00
11030,3836,186,Viewed,2024-01-08 15:49:00
11031,1222,213,Viewed,2024-01-08 15:50:00
11032,4431,207,Viewed,2024-01-08 15:51:00
11033,2002,247,Added to Cart,2024-01-08 15:52:00
11034,2636,88,Purchased,2024-01-08 15:53:00
11035,3591,115,Wishlist,2024-01-08 15:54:00
11036,2609,379,Wishlist,2024-01-08 15:55:00
11037,4926,32,Viewed,2024-01-08 15:56:00
11038,3107,266,Wishlist,2024-01-08 15:57:00
11039,1263,314,Purchased,2024-01-08 15:58:00
11040,1500,138,Added to Cart,2024-01-08 15:59:00
11041,1710,446,Purchased,2024-01-08 16:00:00
11042,4396,469,Viewed,2024-01-08 16:01:00
11043,3787,478,Purchased,2024-01-08 16:02:00
11044,2617,433,Added to Cart,2024-01-08 16:03:00
11045,1339,100,Added to Cart,2024-01-08 16:04:00
11046,1564,221,Wishlist,2024-01-08 16:05:00
11047,274,347,Added to Cart,2024-01-08 16:06:00
11048,2036,297,Wishlist,2024-01-08 16:07:00
11049,2190,106,Added to Cart,2024-01-08 16:08:00
11050,3692,73,Viewed,2024-01-08 16:09:00
11051,3935,386,Viewed,2024-01-08 16:10:00
11052,4127,198,Wishlist,2024-01-08 16:11:00
11053,2947,46,Purchased,2024-01-08 16:12:00
11054,4038,433,Purchased,2024-01-08 16:13:00
11055,1060,2,Added to Cart,2024-01-08 16:14:00
11056,3068,406,Purchased,2024-01-08 16:15:00
11057,2925,232,Viewed,2024-01-08 16:16:00
11058,1807,4,Wishlist,2024-01-08 16:17:00
11059,3144,80,Purchased,2024-01-08 16:18:00
11060,706,19,Purchased,2024-01-08 16:19:00
11061,2331,283,Purchased,2024-01-08 16:20:00
11062,1425,323,Viewed,2024-01-08 16:21:00
11063,346,303,Added to Cart,2024-01-08 16:22:00
11064,3298,225,Added to Cart,2024-01-08 16:23:00
11065,305,364,Purchased,2024-01-08 16:24:00
11066,3642,149,Purchased,2024-01-08 16:25:00
11067,1624,334,Purchased,2024-01-08 16:26:00
11068,3122,75,Wishlist,2024-01-08 16:27:00
11069,2905,179,Viewed,2024-01-08 16:28:00
11070,1625,243,Viewed,2024-01-08 16:29:00
11071,1987,367,Viewed,2024-01-08 16:30:00
11072,2060,220,Added to Cart,2024-01-08 16:31:00
11073,1399,21,Purchased,2024-01-08 16:32:00
11074,376,406,Viewed,2024-01-08 16:33:00
11075,3240,343,Wishlist,2024-01-08 16:34:00
11076,4730,381,Wishlist,2024-01-08 16:35:00
11077,2976,34,Wishlist,2024-01-08 16:36:00
11078,1816,239,Purchased,2024-01-08 16:37:00
11079,655,139,Viewed,2024-01-08 16:38:00
11080,3632,498,Wishlist,2024-01-08 16:39:00
11081,609,195,Added to Cart,2024-01-08 16:40:00
11082,78,197,Added to Cart,2024-01-08 16:41:00
11083,2737,95,Added to Cart,2024-01-08 16:42:00
11084,2439,134,Wishlist,2024-01-08 16:43:00
11085,2071,79,Added to Cart,2024-01-08 16:44:00
11086,4324,417,Viewed,2024-01-08 16:45:00
11087,3408,257,Viewed,2024-01-08 16:46:00
11088,2429,425,Added to Cart,2024-01-08 16:47:00
11089,2812,238,Wishlist,2024-01-08 16:48:00
11090,1440,298,Wishlist,2024-01-08 16:49:00
11091,2009,218,Viewed,2024-01-08 16:50:00
11092,1236,81,Added to Cart,2024-01-08 16:51:00
11093,4560,264,Added to Cart,2024-01-08 16:52:00
11094,720,489,Viewed,2024-01-08 16:53:00
11095,1727,324,Purchased,2024-01-08 16:54:00
11096,257,459,Wishlist,2024-01-08 16:55:00
11097,1113,89,Viewed,2024-01-08 16:56:00
11098,4776,50,Wishlist,2024-01-08 16:57:00
11099,4194,236,Wishlist,2024-01-08 16:58:00
11100,4189,467,Viewed,2024-01-08 16:59:00
11101,1301,176,Purchased,2024-01-08 17:00:00
11102,3425,152,Viewed,2024-01-08 17:01:00
11103,2884,61,Wishlist,2024-01-08 17:02:00
11104,4500,182,Wishlist,2024-01-08 17:03:00
11105,193,319,Purchased,2024-01-08 17:04:00
11106,32,187,Wishlist,2024-01-08 17:05:00
11107,710,185,Added to Cart,2024-01-08 17:06:00
11108,3395,74,Wishlist,2024-01-08 17:07:00
11109,3000,309,Purchased,2024-01-08 17:08:00
11110,4111,262,Wishlist,2024-01-08 17:09:00
11111,3312,66,Purchased,2024-01-08 17:10:00
11112,1661,457,Wishlist,2024-01-08 17:11:00
11113,966,384,Wishlist,2024-01-08 17:12:00
11114,2927,82,Viewed,2024-01-08 17:13:00
11115,4045,72,Viewed,2024-01-08 17:14:00
11116,1302,248,Added to Cart,2024-01-08 17:15:00
11117,2136,491,Wishlist,2024-01-08 17:16:00
11118,3141,411,Viewed,2024-01-08 17:17:00
11119,2615,229,Purchased,2024-01-08 17:18:00
11120,4384,65,Purchased,2024-01-08 17:19:00
11121,3908,448,Purchased,2024-01-08 17:20:00
11122,1821,367,Wishlist,2024-01-08 17:21:00
11123,769,470,Wishlist,2024-01-08 17:22:00
11124,1384,367,Purchased,2024-01-08 17:23:00
11125,2210,145,Purchased,2024-01-08 17:24:00
11126,233,108,Purchased,2024-01-08 17:25:00
11127,1212,213,Purchased,2024-01-08 17:26:00
11128,1599,269,Added to Cart,2024-01-08 17:27:00
11129,4894,247,Viewed,2024-01-08 17:28:00
11130,3430,12,Purchased,2024-01-08 17:29:00
11131,2073,88,Viewed,2024-01-08 17:30:00
11132,3301,186,Wishlist,2024-01-08 17:31:00
11133,1100,114,Viewed,2024-01-08 17:32:00
11134,3936,424,Wishlist,2024-01-08 17:33:00
11135,2646,333,Added to Cart,2024-01-08 17:34:00
11136,4665,73,Viewed,2024-01-08 17:35:00
11137,1988,411,Purchased,2024-01-08 17:36:00
11138,2119,131,Wishlist,2024-01-08 17:37:00
11139,3779,461,Purchased,2024-01-08 17:38:00
11140,846,126,Wishlist,2024-01-08 17:39:00
11141,1606,327,Wishlist,2024-01-08 17:40:00
11142,1190,326,Wishlist,2024-01-08 17:41:00
11143,2251,313,Purchased,2024-01-08 17:42:00
11144,3838,83,Viewed,2024-01-08 17:43:00
11145,80,134,Viewed,2024-01-08 17:44:00
11146,242,225,Added to Cart,2024-01-08 17:45:00
11147,4647,237,Wishlist,2024-01-08 17:46:00
11148,297,38,Added to Cart,2024-01-08 17:47:00
11149,3952,13,Viewed,2024-01-08 17:48:00
11150,145,219,Viewed,2024-01-08 17:49:00
11151,1071,429,Purchased,2024-01-08 17:50:00
11152,2536,196,Viewed,2024-01-08 17:51:00
11153,4967,15,Added to Cart,2024-01-08 17:52:00
11154,43,309,Added to Cart,2024-01-08 17:53:00
11155,2922,413,Added to Cart,2024-01-08 17:54:00
11156,2759,494,Viewed,2024-01-08 17:55:00
11157,2779,30,Purchased,2024-01-08 17:56:00
11158,602,491,Wishlist,2024-01-08 17:57:00
11159,4361,168,Purchased,2024-01-08 17:58:00
11160,1167,162,Wishlist,2024-01-08 17:59:00
11161,711,119,Added to Cart,2024-01-08 18:00:00
11162,3121,230,Viewed,2024-01-08 18:01:00
11163,810,134,Viewed,2024-01-08 18:02:00
11164,1705,233,Purchased,2024-01-08 18:03:00
11165,1711,407,Purchased,2024-01-08 18:04:00
11166,4979,291,Wishlist,2024-01-08 18:05:00
11167,1906,495,Purchased,2024-01-08 18:06:00
11168,2286,243,Added to Cart,2024-01-08 18:07:00
11169,1180,33,Purchased,2024-01-08 18:08:00
11170,3656,228,Added to Cart,2024-01-08 18:09:00
11171,2290,221,Wishlist,2024-01-08 18:10:00
11172,3546,211,Wishlist,2024-01-08 18:11:00
11173,871,412,Wishlist,2024-01-08 18:12:00
11174,425,63,Wishlist,2024-01-08 18:13:00
11175,2882,430,Wishlist,2024-01-08 18:14:00
11176,2948,440,Viewed,2024-01-08 18:15:00
11177,272,217,Added to Cart,2024-01-08 18:16:00
11178,1498,451,Wishlist,2024-01-08 18:17:00
11179,1988,315,Viewed,2024-01-08 18:18:00
11180,4405,338,Viewed,2024-01-08 18:19:00
11181,2994,454,Added to Cart,2024-01-08 18:20:00
11182,926,237,Added to Cart,2024-01-08 18:21:00
11183,4082,206,Wishlist,2024-01-08 18:22:00
11184,966,115,Purchased,2024-01-08 18:23:00
11185,3969,267,Viewed,2024-01-08 18:24:00
11186,4236,256,Added to Cart,2024-01-08 18:25:00
11187,4710,138,Viewed,2024-01-08 18:26:00
11188,1255,373,Added to Cart,2024-01-08 18:27:00
11189,3922,386,Wishlist,2024-01-08 18:28:00
11190,1281,429,Wishlist,2024-01-08 18:29:00
11191,3605,26,Purchased,2024-01-08 18:30:00
11192,327,412,Added to Cart,2024-01-08 18:31:00
11193,3079,189,Purchased,2024-01-08 18:32:00
11194,1758,161,Added to Cart,2024-01-08 18:33:00
11195,483,234,Added to Cart,2024-01-08 18:34:00
11196,1487,373,Viewed,2024-01-08 18:35:00
11197,2866,493,Added to Cart,2024-01-08 18:36:00
11198,1727,191,Viewed,2024-01-08 18:37:00
11199,4052,397,Wishlist,2024-01-08 18:38:00
11200,3004,75,Viewed,2024-01-08 18:39:00
11201,4029,215,Added to Cart,2024-01-08 18:40:00
11202,4837,134,Wishlist,2024-01-08 18:41:00
11203,1270,456,Purchased,2024-01-08 18:42:00
11204,3504,2,Wishlist,2024-01-08 18:43:00
11205,1609,433,Purchased,2024-01-08 18:44:00
11206,2446,159,Wishlist,2024-01-08 18:45:00
11207,2617,15,Viewed,2024-01-08 18:46:00
11208,2599,221,Added to Cart,2024-01-08 18:47:00
11209,4306,239,Wishlist,2024-01-08 18:48:00
11210,3766,120,Added to Cart,2024-01-08 18:49:00
11211,2308,455,Added to Cart,2024-01-08 18:50:00
11212,601,254,Purchased,2024-01-08 18:51:00
11213,1159,441,Wishlist,2024-01-08 18:52:00
11214,1881,313,Wishlist,2024-01-08 18:53:00
11215,4675,81,Wishlist,2024-01-08 18:54:00
11216,1559,280,Purchased,2024-01-08 18:55:00
11217,779,308,Viewed,2024-01-08 18:56:00
11218,3304,404,Wishlist,2024-01-08 18:57:00
11219,3793,408,Wishlist,2024-01-08 18:58:00
11220,3223,77,Added to Cart,2024-01-08 18:59:00
11221,4736,454,Wishlist,2024-01-08 19:00:00
11222,1875,44,Viewed,2024-01-08 19:01:00
11223,2232,499,Viewed,2024-01-08 19:02:00
11224,1252,315,Added to Cart,2024-01-08 19:03:00
11225,229,123,Wishlist,2024-01-08 19:04:00
11226,1161,63,Purchased,2024-01-08 19:05:00
11227,1563,475,Purchased,2024-01-08 19:06:00
11228,994,205,Wishlist,2024-01-08 19:07:00
11229,3000,59,Added to Cart,2024-01-08 19:08:00
11230,4370,211,Viewed,2024-01-08 19:09:00
11231,104,44,Wishlist,2024-01-08 19:10:00
11232,2347,399,Added to Cart,2024-01-08 19:11:00
11233,2635,265,Added to Cart,2024-01-08 19:12:00
11234,894,49,Added to Cart,2024-01-08 19:13:00
11235,3161,52,Wishlist,2024-01-08 19:14:00
11236,2175,449,Added to Cart,2024-01-08 19:15:00
11237,3880,439,Added to Cart,2024-01-08 19:16:00
11238,2131,335,Purchased,2024-01-08 19:17:00
11239,4791,419,Purchased,2024-01-08 19:18:00
11240,2631,443,Added to Cart,2024-01-08 19:19:00
11241,3241,125,Viewed,2024-01-08 19:20:00
11242,1134,381,Added to Cart,2024-01-08 19:21:00
11243,3235,443,Added to Cart,2024-01-08 19:22:00
11244,4319,317,Wishlist,2024-01-08 19:23:00
11245,1363,35,Viewed,2024-01-08 19:24:00
11246,3109,259,Added to Cart,2024-01-08 19:25:00
11247,4119,1,Wishlist,2024-01-08 19:26:00
11248,3745,206,Purchased,2024-01-08 19:27:00
11249,2266,141,Added to Cart,2024-01-08 19:28:00
11250,634,294,Viewed,2024-01-08 19:29:00
11251,3084,274,Viewed,2024-01-08 19:30:00
11252,758,97,Purchased,2024-01-08 19:31:00
11253,2566,368,Purchased,2024-01-08 19:32:00
11254,3993,95,Purchased,2024-01-08 19:33:00
11255,3770,223,Viewed,2024-01-08 19:34:00
11256,1781,382,Viewed,2024-01-08 19:35:00
11257,3697,230,Viewed,2024-01-08 19:36:00
11258,655,256,Purchased,2024-01-08 19:37:00
11259,702,199,Viewed,2024-01-08 19:38:00
11260,4115,189,Purchased,2024-01-08 19:39:00
11261,1275,434,Added to Cart,2024-01-08 19:40:00
11262,4200,86,Viewed,2024-01-08 19:41:00
11263,219,296,Viewed,2024-01-08 19:42:00
11264,4464,240,Viewed,2024-01-08 19:43:00
11265,3222,19,Added to Cart,2024-01-08 19:44:00
11266,4702,387,Wishlist,2024-01-08 19:45:00
11267,2199,177,Viewed,2024-01-08 19:46:00
11268,1409,422,Added to Cart,2024-01-08 19:47:00
11269,3699,465,Added to Cart,2024-01-08 19:48:00
11270,4304,442,Viewed,2024-01-08 19:49:00
11271,4262,328,Wishlist,2024-01-08 19:50:00
11272,76,66,Viewed,2024-01-08 19:51:00
11273,2740,22,Viewed,2024-01-08 19:52:00
11274,2647,290,Wishlist,2024-01-08 19:53:00
11275,1990,421,Added to Cart,2024-01-08 19:54:00
11276,4549,374,Purchased,2024-01-08 19:55:00
11277,4470,354,Added to Cart,2024-01-08 19:56:00
11278,1343,35,Wishlist,2024-01-08 19:57:00
11279,1225,113,Wishlist,2024-01-08 19:58:00
11280,678,423,Wishlist,2024-01-08 19:59:00
11281,4465,374,Purchased,2024-01-08 20:00:00
11282,3778,304,Purchased,2024-01-08 20:01:00
11283,4332,362,Purchased,2024-01-08 20:02:00
11284,3016,188,Viewed,2024-01-08 20:03:00
11285,3135,292,Purchased,2024-01-08 20:04:00
11286,3026,305,Wishlist,2024-01-08 20:05:00
11287,2510,160,Viewed,2024-01-08 20:06:00
11288,1712,316,Viewed,2024-01-08 20:07:00
11289,3745,19,Viewed,2024-01-08 20:08:00
11290,2951,369,Viewed,2024-01-08 20:09:00
11291,756,171,Viewed,2024-01-08 20:10:00
11292,2006,350,Viewed,2024-01-08 20:11:00
11293,3444,239,Added to Cart,2024-01-08 20:12:00
11294,218,310,Viewed,2024-01-08 20:13:00
11295,55,326,Wishlist,2024-01-08 20:14:00
11296,2882,467,Wishlist,2024-01-08 20:15:00
11297,3213,242,Purchased,2024-01-08 20:16:00
11298,2051,67,Viewed,2024-01-08 20:17:00
11299,4778,151,Viewed,2024-01-08 20:18:00
11300,1588,219,Viewed,2024-01-08 20:19:00
11301,4519,300,Viewed,2024-01-08 20:20:00
11302,619,191,Viewed,2024-01-08 20:21:00
11303,1161,367,Added to Cart,2024-01-08 20:22:00
11304,463,5,Purchased,2024-01-08 20:23:00
11305,590,377,Wishlist,2024-01-08 20:24:00
11306,4610,469,Added to Cart,2024-01-08 20:25:00
11307,2651,289,Wishlist,2024-01-08 20:26:00
11308,1189,125,Purchased,2024-01-08 20:27:00
11309,1653,292,Wishlist,2024-01-08 20:28:00
11310,3813,37,Added to Cart,2024-01-08 20:29:00
11311,2703,248,Purchased,2024-01-08 20:30:00
11312,3420,13,Purchased,2024-01-08 20:31:00
11313,3771,242,Purchased,2024-01-08 20:32:00
11314,2065,308,Added to Cart,2024-01-08 20:33:00
11315,2841,22,Added to Cart,2024-01-08 20:34:00
11316,512,289,Added to Cart,2024-01-08 20:35:00
11317,352,160,Purchased,2024-01-08 20:36:00
11318,3094,274,Viewed,2024-01-08 20:37:00
11319,1901,84,Viewed,2024-01-08 20:38:00
11320,4470,63,Wishlist,2024-01-08 20:39:00
11321,112,19,Purchased,2024-01-08 20:40:00
11322,1190,99,Purchased,2024-01-08 20:41:00
11323,511,376,Wishlist,2024-01-08 20:42:00
11324,4740,340,Purchased,2024-01-08 20:43:00
11325,2159,495,Purchased,2024-01-08 20:44:00
11326,1734,451,Added to Cart,2024-01-08 20:45:00
11327,822,170,Viewed,2024-01-08 20:46:00
11328,2672,469,Purchased,2024-01-08 20:47:00
11329,3721,344,Wishlist,2024-01-08 20:48:00
11330,4652,25,Wishlist,2024-01-08 20:49:00
11331,2277,175,Wishlist,2024-01-08 20:50:00
11332,2737,48,Purchased,2024-01-08 20:51:00
11333,2567,199,Wishlist,2024-01-08 20:52:00
11334,1084,280,Viewed,2024-01-08 20:53:00
11335,2962,435,Viewed,2024-01-08 20:54:00
11336,3308,76,Viewed,2024-01-08 20:55:00
11337,2167,143,Wishlist,2024-01-08 20:56:00
11338,4317,155,Viewed,2024-01-08 20:57:00
11339,2547,484,Viewed,2024-01-08 20:58:00
11340,4769,256,Wishlist,2024-01-08 20:59:00
11341,4495,2,Added to Cart,2024-01-08 21:00:00
11342,712,234,Viewed,2024-01-08 21:01:00
11343,4720,188,Viewed,2024-01-08 21:02:00
11344,2124,395,Added to Cart,2024-01-08 21:03:00
11345,876,448,Purchased,2024-01-08 21:04:00
11346,4304,489,Added to Cart,2024-01-08 21:05:00
11347,1383,333,Added to Cart,2024-01-08 21:06:00
11348,32,123,Viewed,2024-01-08 21:07:00
11349,2654,102,Added to Cart,2024-01-08 21:08:00
11350,4475,482,Added to Cart,2024-01-08 21:09:00
11351,2017,214,Wishlist,2024-01-08 21:10:00
11352,4877,123,Added to Cart,2024-01-08 21:11:00
11353,1705,499,Viewed,2024-01-08 21:12:00
11354,817,432,Viewed,2024-01-08 21:13:00
11355,3942,65,Purchased,2024-01-08 21:14:00
11356,1804,168,Added to Cart,2024-01-08 21:15:00
11357,4689,155,Wishlist,2024-01-08 21:16:00
11358,3562,283,Viewed,2024-01-08 21:17:00
11359,256,348,Added to Cart,2024-01-08 21:18:00
11360,1190,382,Wishlist,2024-01-08 21:19:00
11361,2369,360,Purchased,2024-01-08 21:20:00
11362,109,364,Wishlist,2024-01-08 21:21:00
11363,314,491,Wishlist,2024-01-08 21:22:00
11364,3213,487,Purchased,2024-01-08 21:23:00
11365,3805,119,Viewed,2024-01-08 21:24:00
11366,2766,53,Added to Cart,2024-01-08 21:25:00
11367,3323,167,Added to Cart,2024-01-08 21:26:00
11368,1483,119,Wishlist,2024-01-08 21:27:00
11369,1614,411,Purchased,2024-01-08 21:28:00
11370,1091,411,Wishlist,2024-01-08 21:29:00
11371,1126,80,Added to Cart,2024-01-08 21:30:00
11372,506,266,Viewed,2024-01-08 21:31:00
11373,1144,198,Purchased,2024-01-08 21:32:00
11374,2589,323,Purchased,2024-01-08 21:33:00
11375,3518,390,Purchased,2024-01-08 21:34:00
11376,3607,175,Viewed,2024-01-08 21:35:00
11377,144,253,Purchased,2024-01-08 21:36:00
11378,1318,212,Added to Cart,2024-01-08 21:37:00
11379,1110,405,Wishlist,2024-01-08 21:38:00
11380,4307,370,Viewed,2024-01-08 21:39:00
11381,1152,188,Purchased,2024-01-08 21:40:00
11382,254,269,Viewed,2024-01-08 21:41:00
11383,1496,278,Viewed,2024-01-08 21:42:00
11384,2616,396,Added to Cart,2024-01-08 21:43:00
11385,874,413,Wishlist,2024-01-08 21:44:00
11386,1659,431,Viewed,2024-01-08 21:45:00
11387,3279,201,Wishlist,2024-01-08 21:46:00
11388,354,196,Added to Cart,2024-01-08 21:47:00
11389,1123,403,Purchased,2024-01-08 21:48:00
11390,854,130,Purchased,2024-01-08 21:49:00
11391,4416,348,Wishlist,2024-01-08 21:50:00
11392,4817,175,Wishlist,2024-01-08 21:51:00
11393,3948,8,Viewed,2024-01-08 21:52:00
11394,641,313,Viewed,2024-01-08 21:53:00
11395,3394,487,Viewed,2024-01-08 21:54:00
11396,4110,112,Purchased,2024-01-08 21:55:00
11397,1635,214,Wishlist,2024-01-08 21:56:00
11398,2517,265,Viewed,2024-01-08 21:57:00
11399,3672,434,Purchased,2024-01-08 21:58:00
11400,4548,179,Wishlist,2024-01-08 21:59:00
11401,3191,47,Wishlist,2024-01-08 22:00:00
11402,172,456,Added to Cart,2024-01-08 22:01:00
11403,1636,242,Purchased,2024-01-08 22:02:00
11404,1966,27,Purchased,2024-01-08 22:03:00
11405,1470,392,Purchased,2024-01-08 22:04:00
11406,1654,136,Purchased,2024-01-08 22:05:00
11407,4671,371,Viewed,2024-01-08 22:06:00
11408,2105,285,Wishlist,2024-01-08 22:07:00
11409,2255,455,Viewed,2024-01-08 22:08:00
11410,3235,492,Viewed,2024-01-08 22:09:00
11411,4406,464,Purchased,2024-01-08 22:10:00
11412,398,116,Wishlist,2024-01-08 22:11:00
11413,102,176,Added to Cart,2024-01-08 22:12:00
11414,4792,212,Added to Cart,2024-01-08 22:13:00
11415,4966,203,Wishlist,2024-01-08 22:14:00
11416,3609,211,Added to Cart,2024-01-08 22:15:00
11417,2676,295,Purchased,2024-01-08 22:16:00
11418,797,144,Added to Cart,2024-01-08 22:17:00
11419,1542,353,Viewed,2024-01-08 22:18:00
11420,2396,214,Purchased,2024-01-08 22:19:00
11421,1600,398,Purchased,2024-01-08 22:20:00
11422,728,326,Wishlist,2024-01-08 22:21:00
11423,4084,485,Viewed,2024-01-08 22:22:00
11424,3296,435,Purchased,2024-01-08 22:23:00
11425,2830,239,Added to Cart,2024-01-08 22:24:00
11426,2271,112,Wishlist,2024-01-08 22:25:00
11427,2373,413,Purchased,2024-01-08 22:26:00
11428,1644,280,Purchased,2024-01-08 22:27:00
11429,865,432,Added to Cart,2024-01-08 22:28:00
11430,3996,77,Viewed,2024-01-08 22:29:00
11431,3544,470,Purchased,2024-01-08 22:30:00
11432,2273,367,Viewed,2024-01-08 22:31:00
11433,900,77,Viewed,2024-01-08 22:32:00
11434,529,23,Purchased,2024-01-08 22:33:00
11435,956,420,Purchased,2024-01-08 22:34:00
11436,2613,401,Viewed,2024-01-08 22:35:00
11437,999,404,Added to Cart,2024-01-08 22:36:00
11438,130,296,Added to Cart,2024-01-08 22:37:00
11439,446,288,Wishlist,2024-01-08 22:38:00
11440,625,462,Added to Cart,2024-01-08 22:39:00
11441,1087,336,Added to Cart,2024-01-08 22:40:00
11442,1002,352,Purchased,2024-01-08 22:41:00
11443,4911,498,Wishlist,2024-01-08 22:42:00
11444,3719,218,Wishlist,2024-01-08 22:43:00
11445,4515,138,Viewed,2024-01-08 22:44:00
11446,2028,262,Purchased,2024-01-08 22:45:00
11447,86,300,Viewed,2024-01-08 22:46:00
11448,3967,56,Viewed,2024-01-08 22:47:00
11449,2751,57,Purchased,2024-01-08 22:48:00
11450,3999,287,Purchased,2024-01-08 22:49:00
11451,553,452,Purchased,2024-01-08 22:50:00
11452,169,206,Purchased,2024-01-08 22:51:00
11453,3791,497,Purchased,2024-01-08 22:52:00
11454,2165,124,Added to Cart,2024-01-08 22:53:00
11455,4891,483,Purchased,2024-01-08 22:54:00
11456,218,112,Added to Cart,2024-01-08 22:55:00
11457,1803,188,Wishlist,2024-01-08 22:56:00
11458,3044,302,Added to Cart,2024-01-08 22:57:00
11459,2487,116,Purchased,2024-01-08 22:58:00
11460,4217,81,Purchased,2024-01-08 22:59:00
11461,3493,106,Added to Cart,2024-01-08 23:00:00
11462,3768,112,Added to Cart,2024-01-08 23:01:00
11463,1485,256,Purchased,2024-01-08 23:02:00
11464,2083,267,Added to Cart,2024-01-08 23:03:00
11465,2863,255,Viewed,2024-01-08 23:04:00
11466,4864,333,Added to Cart,2024-01-08 23:05:00
11467,2881,92,Added to Cart,2024-01-08 23:06:00
11468,3797,57,Purchased,2024-01-08 23:07:00
11469,3455,354,Viewed,2024-01-08 23:08:00
11470,309,191,Wishlist,2024-01-08 23:09:00
11471,3371,467,Purchased,2024-01-08 23:10:00
11472,4306,266,Wishlist,2024-01-08 23:11:00
11473,1854,87,Added to Cart,2024-01-08 23:12:00
11474,506,361,Wishlist,2024-01-08 23:13:00
11475,2726,228,Viewed,2024-01-08 23:14:00
11476,1014,437,Purchased,2024-01-08 23:15:00
11477,1919,350,Purchased,2024-01-08 23:16:00
11478,3282,259,Wishlist,2024-01-08 23:17:00
11479,37,180,Purchased,2024-01-08 23:18:00
11480,2397,220,Purchased,2024-01-08 23:19:00
11481,2968,229,Wishlist,2024-01-08 23:20:00
11482,2049,236,Viewed,2024-01-08 23:21:00
11483,3357,129,Wishlist,2024-01-08 23:22:00
11484,406,41,Wishlist,2024-01-08 23:23:00
11485,859,284,Wishlist,2024-01-08 23:24:00
11486,1166,290,Viewed,2024-01-08 23:25:00
11487,994,62,Viewed,2024-01-08 23:26:00
11488,4317,234,Viewed,2024-01-08 23:27:00
11489,1900,324,Purchased,2024-01-08 23:28:00
11490,4737,316,Viewed,2024-01-08 23:29:00
11491,4168,260,Purchased,2024-01-08 23:30:00
11492,1444,178,Wishlist,2024-01-08 23:31:00
11493,2849,175,Added to Cart,2024-01-08 23:32:00
11494,4217,254,Viewed,2024-01-08 23:33:00
11495,1986,270,Viewed,2024-01-08 23:34:00
11496,3821,274,Purchased,2024-01-08 23:35:00
11497,767,337,Purchased,2024-01-08 23:36:00
11498,1269,25,Added to Cart,2024-01-08 23:37:00
11499,2238,271,Added to Cart,2024-01-08 23:38:00
11500,904,263,Wishlist,2024-01-08 23:39:00
11501,2570,496,Wishlist,2024-01-08 23:40:00
11502,175,255,Added to Cart,2024-01-08 23:41:00
11503,2185,295,Wishlist,2024-01-08 23:42:00
11504,916,484,Wishlist,2024-01-08 23:43:00
11505,3880,201,Purchased,2024-01-08 23:44:00
